tweet_id,tweet_text,c_and_g,category,organization,clean_text
722237143293288451,@dtptraffic I wanted to ask are a group of women also exempt under odd even scheme? Or only single women drivers are exempt?,0,,dtptraffic,i wanted to ask are a group of women also exempt under odd even scheme or only single women drivers are exempt
722237456288976896,@DelhiPolice need ur kind attention... sir... nobody is listening ... #no #strong #action #against #culprits https://t.co/ijDg2LCoHV,0,,DelhiPolice,need ur kind attention sir nobody is listening
722241289668923393,@RailMinIndia @sureshpprabhu Bad state ppl struggling and infr not working https://t.co/4KtYLfEBwy,0,,RailMinIndia,bad state ppl struggling and infr not working
722244619166089217,@dtptraffic  is there some problem at dhaula kuan. Send like a lathi charge and heavy congestion on at this time,1,JAM,dtptraffic,is there some problem at dhaula kuan send like a lathi charge and heavy congestion on at this time
722245401517142017,@DelhiPolice culprits are independent... no strong against them. #girl is missing since 18 march #DelhiPolice https://t.co/K5j52zesNx,0,,DelhiPolice,culprits are independent no strong against them is missing since 18 march
722247994419060736,@CPDelhi @DCPNEastDelhi @PMOIndia @narendramodi @BJPRajnathSingh @DelhiPolice are u listening?? https://t.co/LNXuCjA2Ss,0,,DelhiPolice,are u listening
722248337525719041,Stand still traffic on Bhikaji Cama flyover. Plz do something @dtptraffic,1,JAM,dtptraffic,stand still traffic on bhikaji cama flyover plz do something
722248673703378945,@DelhiPolice @CPDelhi @DCPNEastDelhi @PMOIndia @narendramodi @BJPRajnathSingh girl is missing since 18 march!! https://t.co/JJfBpAucBL,0,,DelhiPolice,girl is missing since 18 march
722249062259519488,@DelhiPolice @DCPNEastDelhi @narendramodi @CPDelhi do the needful sir...#request u..#punish the #accused https://t.co/zawIAtl9T0,0,,DelhiPolice,do the needful sir u the
722249892354199552,@CPDelhi @DelhiPolice @DCPNEastDelhi #need ur kind #attention !! https://t.co/fGO91t3gxd,0,,DelhiPolice,ur kind
722251119280406529,@dtptraffic are driving licenses also being impounded for violating #OddEven ? Pls tell,0,,dtptraffic,are driving licenses also being impounded for violating pls tell
722252108263723008,Railway killing d sense of MAK IN INDIA in tendrs flotd in whch Indian makes r rstricted tender no 68155834 in SR @GMSRailway  @RailMinIndia,0,,RailMinIndia,railway killing d sense of mak in india in tendrs flotd in whch indian makes r rstricted tender no 68155834 in sr
722256781112655872,@CPDelhi @DCPNEastDelhi @DelhiPolice We are loosing #faith from #DelhiPolice culprits r still independent!! 1 month https://t.co/ebh32nby1x,0,,DelhiPolice,we are loosing from culprits r still independent 1 month
722258725558308865,@drmljn @railminindia sir why train 12533 cannot run with 26 coaches,0,,RailMinIndia,sir why train 12533 cannot run with 26 coaches
722259108125016065,Lot of #traffic jam right now at devli road towards sangam vihar.. #oddevendobara is a complete failure. @dtptraffic #oddeven,1,JAM,dtptraffic,lot of jam right now at devli road towards sangam vihar is a complete failure
722259830203809792,@dtptraffic @RidlrDEL Aiims to bhikaji is crawling  stuck there for last 35 mins.,1,JAM,dtptraffic,aiims to bhikaji is crawling stuck there for last 35 mins
722260884475756544,@RailMinIndia @sureshpprabhu location gondia at the moment,0,,RailMinIndia,location gondia at the moment
722260987609370625,Ring road completely blocked near hyatt #OddEven @dtptraffic @TrafflineDEL https://t.co/KhcdGnubdZ,1,JAM,dtptraffic,ring road completely blocked near hyatt
722261116374687744,@CPDelhi @DCPNEastDelhi @DelhiPolice @narendramodi @PMOIndia @BJPRajnathSingh #girl #kidnapped since #18_march https://t.co/DOSKar5sid,0,,DelhiPolice,since
722261263447777280,Very heavy traffic from chattarpur towards sultanpur @RidlrDEL @dtptraffic #DelhiOddEven,1,JAM,dtptraffic,very heavy traffic from chattarpur towards sultanpur
722262534879854592,UP32GP2536 white fortuner entering Delhi at Dnd teaching Ashram @dtptraffic @trafficwisdom @rjraunac,0,,dtptraffic,up32gp2536 white fortuner entering delhi at dnd teaching ashram
722264078551490560,@RailMinIndia when online reservation of train no 01028 will start,0,,RailMinIndia,when online reservation of train no 01028 will start
722264091256057856,@trafficwisdom @RidlrDEL @dtptraffic @CPDelhi Alongwith illegal parking  these people shd be booked for jaywalking. https://t.co/4I2UhA6sOL,1,PARKING,dtptraffic,alongwith illegal parking these people shd be booked for jaywalking
722264229156261889,Three tractors stand in Pvt plot in st 17 Bhajanpura. Start at 6.15am &amp; give poll pollution of 500diesal cars. @dtptraffic @ArvindKejriwal,1,PARKING,dtptraffic,three tractors stand in pvt plot in st 17 bhajanpura start at 615am and give poll pollution of 500diesal cars
722264599295365120,@Olacabs @Uber yes surge charge is illegal how do u calculated t service tax @IncomeTaxIndia @smart_mumbaikar  https://t.co/uqdJbPemcp,1,TAX CALCULATION,IncomeTaxIndia,yes surge charge is illegal how do u calculated t service tax
722266288286904322,@DelhiPolice  please tell me the twitter handle of commissioner of police Mr.Verma,0,,DelhiPolice,please tell me the twitter handle of commissioner of police mrverma
722266444071858176,@dtptraffic @KapilMishraAAP Near hyat  deliberately Jam created by cleaning debris in day/office time to fail odd-even.,1,JAM,dtptraffic,near hyat deliberately jam created by cleaning debris in dayoffice time to fail oddeven
722267872718897152,@dtptraffic plz appoint sm Ppl on the DLF mor  Dlshd Gardn as many vehicles r entring Dlhi 4m UP nt folwng #OddEvenDobara @AapKaGopalRai,1,ODD EVEN VIOLATION,dtptraffic,plz appoint sm ppl on the dlf mor dlshd gardn as many vehicles r entring dlhi 4m up nt folwng
722268125467684864,Despite odd even huge congestion at 9 a.m from DND exit to Ashram @dtptraffic @RidlrDEL @sardanarohit @gauravcsawant https://t.co/c57AIPSr4V,1,JAM,dtptraffic,despite odd even huge congestion at 9 am from dnd exit to ashram
722268151715602432,@dtptraffic few violators can be seen in road. https://t.co/y4V1q1Q1oI,1,ODD EVEN VIOLATION,dtptraffic,few violators can be seen in road
722271882846867457,@dtptraffic Heavy traffic from last one hour  at Hayat Hotel.pls look into this .,1,JAM,dtptraffic,heavy traffic from last one hour at hayat hotelpls look into this
722275314433400833,@DRMbhopal @railminindia No coolers in TTE REST HOUSE ET yet. Summer not started as per Bhopal calender.,1,coaches,RailMinIndia,no coolers in tte rest house et yet summer not started as per bhopal calender
722279518690349061,Hilarious situation  the very opposite of @hershybru avoiding many India tours fearing @DelhiPolice. #MatchFixing https://t.co/HJkazEYTeg,0,,DelhiPolice,hilarious situation the very opposite of avoiding many india tours fearing
722279687045558272,@dtptraffic bumper to bumper traffic from Moolchand to Hyatt.,1,JAM,dtptraffic,bumper to bumper traffic from moolchand to hyatt
722279933410734080,Huge traffic jam on ring road between south ex and AIIMS. @dtptraffic #OddEvenDobara https://t.co/dGiB38tSrD,1,JAM,dtptraffic,huge traffic jam on ring road between south ex and aiims
722280407769706496,@DelhiPolice Complaint for violation of Indian Constitution by Ministry of water @PTI_News @timesofindia https://t.co/Hru7BlYXsU,0,,DelhiPolice,complaint for violation of indian constitution by ministry of water
722280846393217024,@dtptraffic  Car with Black glass plying on Delhi road. https://t.co/1G9tOOlkPV,1,TINTED GLASS,dtptraffic,car with black glass plying on delhi road
722281777193226240,calling him INNOCENT  before the judgement..this is contempt of court. @DelhiPolice  take suo moto cognizance https://t.co/yqRS465oVb,0,,DelhiPolice,calling him innocent before the judgementthis is contempt of court take suo moto cognizance
722284281410822144,@dtptraffic revised your tweet properly https://t.co/gfUDlBB21c,0,,dtptraffic,revised your tweet properly
722285042647498753,@RailMinIndia my PNR 6150710162 ticket cancelled got no seat but it did not refund money. Please help me get deserved dues...,1,refund,RailMinIndia,my pnr 6150710162 ticket cancelled got no seat but it did not refund money please help me get deserved dues
722285720229015552,(2/7) Her SC coach is so crowded with unreserved people that there were 7 people sitting in my her @GMSRailway @sureshpprabhu @RailMinIndia,1,coaches,RailMinIndia,27 her sc coach is so crowded with unreserved people that there were 7 people sitting in my her
722285757608693760,(3/7) berth along with there luggage  there was hardly any space for her to sit or keep legs @GMSRailway @sureshpprabhu @RailMinIndia,1,coaches,RailMinIndia,37 berth along with there luggage there was hardly any space for her to sit or keep legs
722285831218675712,(5/7) horrible conditions? TT came and have wrote fine to those people but haven't done anything @GMSRailway @sureshpprabhu @RailMinIndia,1,corruption,RailMinIndia,57 horrible conditions tt came and have wrote fine to those people but havent done anything
722285911044710400,(7/7) her seat even to go for rstroom  they were spitting ever where and it is so filthy in there. @sureshpprabhu @GMSRailway @RailMinIndia,1,dirty,RailMinIndia,77 her seat even to go for rstroom they were spitting ever where and it is so filthy in there
722287368019927040,@sureshpprabhu Run few trains from TVM 2 Mukambika! Lot of pilgrim &amp; marriage traffic in that season. No seats in 3AC too! @RailMinIndia,1,suggestion,RailMinIndia,run few trains from tvm 2 mukambika lot of pilgrim and marriage traffic in that season no seats in 3ac too
722287426467565568,Fertilizer loading  Potato loading  POL loading &amp; Ballast loading improved @RailMinIndia @sureshpprabhu by 11.2% 16.1% 1.4% &amp; 45.1% in March,0,,RailMinIndia,fertilizer loading potato loading pol loading and ballast loading improved by 112 161 14 and 451 in march
722289976147206144,@dtptraffic @ArvindKejriwal #amazing! repair work on inner ring road during office hours wasting every1's time(lots of it). #applause #power,1,JAM,dtptraffic,repair work on inner ring road during office hours wasting every1s timelots of it
722290681180336129,Held up in jam near Pragati Maidan &amp; many car with even nos are plying w/o CNG/Woman  no one to check. @DelhiPolice @ArvindKejriwal,1,TRAFFIC,DelhiPolice,held up in jam near pragati maidan and many car with even nos are plying wo cngwoman no one to check
722290900118937600,@GM_CRly @RailMinIndia utsonmobile customer care is non existent  the numbers are switched off permanently. No one ever picks up 7045033646,1,website,RailMinIndia,utsonmobile customer care is non existent the numbers are switched off permanently no one ever picks up 7045033646
722292387180122112,Hope @DelhiPolice verifies that BJPs Goel has a drivers license &amp; car insurance. Aam mans car is impounded till produced @ArvindKejriwal,0,,DelhiPolice,hope verifies that bjps goel has a drivers license and car insurance aam mans car is impounded till produced
722292568483041280,@CPDelhi @DCPNEastDelhi need #strong action against this #crime @DelhiPolice do something!! Culprit is independent!! https://t.co/CuXnmuyfni,0,,DelhiPolice,need action against this do something culprit is independent
722295205483921408,@dtptraffic We would like to connect with you over email. We are an on-demand road side assistance app solving traffic &amp; transport problems.,0,,dtptraffic,we would like to connect with you over email we are an ondemand road side assistance app solving traffic and transport problems
722296894806994945,@RailMinIndia sir my father has worked very hard to take a  reservation extension  at satara city post as the railway station.. But no joy,0,,RailMinIndia,sir my father has worked very hard to take a reservation extension at satara city post as the railway station but no joy
722298400201420800,is #delhi becoming more #lawless #fearless @DelhiPolice @CPDelhi culprits need to be punished @ArvindKejriwal  https://t.co/ITFok1g92S,0,,DelhiPolice,is becoming more culprits need to be punished
722299214328410112,@RailMinIndia no response my tweet,0,,RailMinIndia,no response my tweet
722299771529011205,@DelhiPolice Got repeatedly call from +923037731616 to claim 25 lac lottery win from KBC  Do need full.,1,FRAUD,DelhiPolice,got repeatedly call from 923037731616 to claim 25 lac lottery win from kbc do need full
722302208658771968,I have nvr felt tis good abt @RailMinIndia Their swift action had helped my mom to have a safe nd comfortable jrny. Way to go @sureshpprabhu,0,,RailMinIndia,i have nvr felt tis good abt their swift action had helped my mom to have a safe nd comfortable jrny way to go
